provider_id,year_month,days_reported,avg_daily_census,total_nurse_hours,total_contract_nurse_hours,avg_total_nurse_hours_per_resident_day,avg_rn_hours_per_resident_day,avg_contract_staff_ratio,provider_name,state,city,county,ownership_type,provider_type,certified_bed_count,overall_rating,staffing_rating,quality_measure_rating,bed_utilization_rate
015151,2024-05,31,71.25806451612904,7547.22,0.0,3.417466671470477,0.7452908197496936,0.0,AZALEA HEALTH AND REHAB LLC,AL,,,For profit - Limited Liability company,Medicare and Medicaid,170.0,1.0,3.0,2.0,0.41916508538899433
015151,2024-06,30,74.5,7756.4400000000005,0.0,3.470309271290688,0.7345708344889527,0.0,AZALEA HEALTH AND REHAB LLC,AL,,,For profit - Limited Liability company,Medicare and Medicaid,170.0,1.0,3.0,2.0,0.43823529411764706
015152,2024-04,30,160.06666666666666,20047.17,0.0,4.174800706613127,0.5698357655363163,0.0,EXTENDICARE HEALTH CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,170.0,1.0,4.0,4.0,0.9415686274509804
015152,2024-05,31,156.90322580645162,20802.25,0.0,4.277513631467923,0.5753985937300241,0.0,EXTENDICARE HEALTH CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,170.0,1.0,4.0,4.0,0.9229601518026566
015152,2024-06,30,157.63333333333333,19399.75,0.0,4.103452431582716,0.5056558644923322,0.0,EXTENDICARE HEALTH CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,170.0,1.0,4.0,4.0,0.9272549019607843
015153,2024-04,30,100.26666666666667,7903.71,24.0,2.630138518888556,0.4463866107056062,0.0027122881140020493,ARLINGTON REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,117.0,1.0,1.0,1.0,0.856980056980057
015153,2024-05,31,103.93548387096774,9705.0,24.0,3.0139748066051943,0.4169072190885682,0.002747742788925444,ARLINGTON REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,117.0,1.0,1.0,1.0,0.8883374689826303
015153,2024-06,30,100.96666666666667,9097.85,24.0,3.021491975550633,0.4564337169036516,0.002722715157222087,ARLINGTON REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,117.0,1.0,1.0,1.0,0.8629629629629629
015154,2024-04,30,86.86666666666666,9688.3,0.0,3.71753491176807,1.0457407073845448,0.0,FAYETTE MEDICAL CENTER LONG TERM CARE UNIT,AL,,,Government - County,Medicare and Medicaid,122.0,5.0,5.0,4.0,0.7120218579234973
015154,2024-05,31,85.96774193548387,11560.12,0.0,4.338235373230272,0.9520108479645736,0.0,FAYETTE MEDICAL CENTER LONG TERM CARE UNIT,AL,,,Government - County,Medicare and Medicaid,122.0,5.0,5.0,4.0,0.7046536224219989
015154,2024-06,30,87.96666666666667,11421.75,0.0,4.327799959201444,0.9052423761832241,0.0,FAYETTE MEDICAL CENTER LONG TERM CARE UNIT,AL,,,Government - County,Medicare and Medicaid,122.0,5.0,5.0,4.0,0.7210382513661202
015155,2024-04,30,138.8,12336.82,178.5,2.96308693571067,0.5178719479987655,0.014049367149967684,"RIDGEVIEW HEALTH SERVICES, INC",AL,,,For profit - Corporation,Medicare and Medicaid,148.0,4.0,4.0,2.0,0.9378378378378379
015155,2024-05,31,137.29032258064515,13915.1,141.25,3.270138544599119,0.5205190197661131,0.009899253988399024,"RIDGEVIEW HEALTH SERVICES, INC",AL,,,For profit - Corporation,Medicare and Medicaid,148.0,4.0,4.0,2.0,0.9276373147340888
015155,2024-06,30,138.2,12953.79,150.5,3.1240436689819626,0.5045849863095403,0.011303856514226154,"RIDGEVIEW HEALTH SERVICES, INC",AL,,,For profit - Corporation,Medicare and Medicaid,148.0,4.0,4.0,2.0,0.9337837837837837
015156,2024-04,30,112.6,11584.25,0.0,3.4298477116077986,0.4925158648773904,0.0,CROWNE HEALTH CARE OF FT PAYNE,AL,,,For profit - Corporation,Medicare and Medicaid,123.0,5.0,4.0,2.0,0.9154471544715447
015156,2024-05,31,111.41935483870968,11713.25,0.0,3.3910685308453172,0.49258033253822875,0.0,CROWNE HEALTH CARE OF FT PAYNE,AL,,,For profit - Corporation,Medicare and Medicaid,123.0,5.0,4.0,2.0,0.9058484133228429
015156,2024-06,30,113.0,11547.24,0.0,3.4057541591400526,0.5921430478665864,0.0,CROWNE HEALTH CARE OF FT PAYNE,AL,,,For profit - Corporation,Medicare and Medicaid,123.0,5.0,4.0,2.0,0.9186991869918699
015157,2024-04,30,54.266666666666666,5222.5,0.0,3.2093605202602635,0.3043286048042338,0.0,HALEYVILLE HEALTH CARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,97.0,5.0,5.0,3.0,0.5594501718213059
015157,2024-05,31,54.225806451612904,5324.25,0.0,3.1703001340592634,0.329410330798797,0.0,HALEYVILLE HEALTH CARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,97.0,5.0,5.0,3.0,0.5590289324908547
015157,2024-06,30,54.6,5414.0,0.0,3.306162903745451,0.34354744661348435,0.0,HALEYVILLE HEALTH CARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,97.0,5.0,5.0,3.0,0.5628865979381443
015158,2024-04,30,63.666666666666664,5574.9800000000005,0.0,2.9190006842694345,0.3112198857855108,0.0,DIVERSICARE OF MARION,AL,,,For profit - Corporation,Medicare and Medicaid,71.0,4.0,3.0,5.0,0.8967136150234741
015158,2024-05,31,65.93548387096774,5421.36,0.0,2.659455436667721,0.28340616269104457,0.0,DIVERSICARE OF MARION,AL,,,For profit - Corporation,Medicare and Medicaid,71.0,4.0,3.0,5.0,0.9286687869150386
015158,2024-06,30,65.46666666666667,5501.6,0.0,2.802153264176398,0.3092168065264614,0.0,DIVERSICARE OF MARION,AL,,,For profit - Corporation,Medicare and Medicaid,71.0,4.0,3.0,5.0,0.9220657276995305
015159,2024-04,30,108.93333333333334,8003.76,0.0,2.451276747707949,0.24613110827367277,0.0,DIVERSICARE OF ONEONTA,AL,,,For profit - Corporation,Medicare and Medicaid,120.0,1.0,1.0,3.0,0.9077777777777778
015159,2024-05,31,104.03225806451613,8551.72,0.0,2.652468159405512,0.26388807480528476,0.0,DIVERSICARE OF ONEONTA,AL,,,For profit - Corporation,Medicare and Medicaid,120.0,1.0,1.0,3.0,0.8669354838709677
015159,2024-06,30,112.5,8714.28,0.0,2.57975604897464,0.26369757871826827,0.0,DIVERSICARE OF ONEONTA,AL,,,For profit - Corporation,Medicare and Medicaid,120.0,1.0,1.0,3.0,0.9375
015160,2024-04,30,129.2,13832.75,0.0,3.568620710836898,0.6477439956864384,0.0,SYLACAUGA HEALTH AND REHAB SERVICES,AL,,,Non profit - Corporation,Medicare and Medicaid,149.0,4.0,4.0,4.0,0.8671140939597315
015160,2024-05,31,127.87096774193549,13818.5,0.0,3.487814045151206,0.647492931535537,0.0,SYLACAUGA HEALTH AND REHAB SERVICES,AL,,,Non profit - Corporation,Medicare and Medicaid,149.0,4.0,4.0,4.0,0.858194414375406
015160,2024-06,30,129.13333333333333,13835.75,0.0,3.5707770433486483,0.6383258669027134,0.0,SYLACAUGA HEALTH AND REHAB SERVICES,AL,,,Non profit - Corporation,Medicare and Medicaid,149.0,4.0,4.0,4.0,0.8666666666666666
015162,2024-04,30,221.06666666666666,24125.32,0.0,3.6395758182871316,0.32961490196859694,0.0,"TALLADEGA HEALTHCARE CENTER, INC",AL,,,For profit - Corporation,Medicare and Medicaid,234.0,2.0,4.0,2.0,0.9447293447293447
015162,2024-05,31,218.61290322580646,26231.1,0.0,3.8705057920474304,0.3590979492692344,0.0,"TALLADEGA HEALTHCARE CENTER, INC",AL,,,For profit - Corporation,Medicare and Medicaid,234.0,2.0,4.0,2.0,0.9342431761786602
015162,2024-06,30,228.3,25481.35,0.0,3.7189853737474627,0.3369171640555303,0.0,"TALLADEGA HEALTHCARE CENTER, INC",AL,,,For profit - Corporation,Medicare and Medicaid,234.0,2.0,4.0,2.0,0.9756410256410257
015163,2024-04,30,156.63333333333333,19385.34,0.0,4.125929711896203,0.4595380220781299,0.0,ALBERTVILLE NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,159.0,4.0,4.0,4.0,0.9851153039832284
015163,2024-05,31,155.06451612903226,20450.11,0.0,4.253608748878952,0.49728768932655676,0.0,ALBERTVILLE NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,159.0,4.0,4.0,4.0,0.9752485291134104
015163,2024-06,30,155.06666666666666,20439.21,0.0,4.39377750168105,0.557389414991109,0.0,ALBERTVILLE NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,159.0,4.0,4.0,4.0,0.9752620545073375
015164,2024-04,30,70.23333333333333,6181.99,0.0,2.9347662967241734,0.2957371876136996,0.0,CHOCTAW HEALTH AND REHAB,AL,,,For profit - Limited Liability company,Medicare and Medicaid,120.0,5.0,3.0,3.0,0.5852777777777778
015164,2024-05,31,71.96774193548387,6664.35,0.0,2.986925433536062,0.37315918817762467,0.0,CHOCTAW HEALTH AND REHAB,AL,,,For profit - Limited Liability company,Medicare and Medicaid,120.0,5.0,3.0,3.0,0.5997311827956989
015164,2024-06,30,69.46666666666667,6444.01,0.0,3.092600131646181,0.3344302303877256,0.0,CHOCTAW HEALTH AND REHAB,AL,,,For profit - Limited Liability company,Medicare and Medicaid,120.0,5.0,3.0,3.0,0.5788888888888889
015166,2024-04,30,96.43333333333334,10173.0,0.0,3.5163075184970896,0.29248286651978916,0.0,DADEVILLE HEALTHCARE CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,144.0,2.0,3.0,3.0,0.669675925925926
015166,2024-05,31,97.38709677419355,11031.0,0.0,3.6534939278570016,0.3024062671114248,0.0,DADEVILLE HEALTHCARE CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,144.0,2.0,3.0,3.0,0.6762992831541219
015166,2024-06,30,98.0,10163.0,0.0,3.457269718341101,0.28425339212926654,0.0,DADEVILLE HEALTHCARE CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,144.0,2.0,3.0,3.0,0.6805555555555556
015167,2024-04,30,60.96666666666667,6545.0,0.0,3.577931649920677,0.8175996680180974,0.0,MARION REGIONAL NURSING HOME,AL,,,Non profit - Corporation,Medicare and Medicaid,79.0,4.0,5.0,3.0,0.7717299578059073
015167,2024-05,31,61.774193548387096,6652.08,0.0,3.4733937496801484,0.7087562477610413,0.0,MARION REGIONAL NURSING HOME,AL,,,Non profit - Corporation,Medicare and Medicaid,79.0,4.0,5.0,3.0,0.7819518170681911
015167,2024-06,30,61.13333333333333,6409.25,0.0,3.4971376102533838,0.6654666556027373,0.0,MARION REGIONAL NURSING HOME,AL,,,Non profit - Corporation,Medicare and Medicaid,79.0,4.0,5.0,3.0,0.7738396624472573
015168,2024-04,30,42.56666666666667,5168.0,0.0,4.050121907225566,0.4735543325238447,0.0,LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE,AL,,,Non profit - Corporation,Medicare and Medicaid,75.0,5.0,5.0,4.0,0.5675555555555556
015168,2024-05,31,42.096774193548384,5467.6900000000005,0.0,4.189945805266648,0.48062833217015055,0.0,LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE,AL,,,Non profit - Corporation,Medicare and Medicaid,75.0,5.0,5.0,4.0,0.5612903225806452
015168,2024-06,30,43.166666666666664,5470.58,0.0,4.225914355859052,0.44571248175785894,0.0,LITTLE SISTERS OF THE POOR SACRED HEART RESIDENCE,AL,,,Non profit - Corporation,Medicare and Medicaid,75.0,5.0,5.0,4.0,0.5755555555555555
015169,2024-04,30,122.0,10590.81,0.0,2.898563167023769,0.6122656001292491,0.0,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",AL,,,For profit - Individual,Medicare and Medicaid,147.0,2.0,4.0,4.0,0.8299319727891157
015169,2024-05,31,129.58064516129033,11168.38,0.0,2.779913446023132,0.4988372433380399,0.0,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",AL,,,For profit - Individual,Medicare and Medicaid,147.0,2.0,4.0,4.0,0.881500987491771
015169,2024-06,30,137.33333333333334,11914.26,0.0,2.8931686496053093,0.48160826584576405,0.0,"FLORENCE NURSING AND REHABILITATION CTR,  LLC",AL,,,For profit - Individual,Medicare and Medicaid,147.0,2.0,4.0,4.0,0.9342403628117915
015171,2024-04,30,95.73333333333333,12578.0,0.0,4.380057385989298,0.2646752586118809,0.0,SOUTHERN SPRINGS HEALTHCARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,123.0,4.0,4.0,4.0,0.778319783197832
015171,2024-05,31,96.0,12896.5,0.0,4.334707392193118,0.253109153872736,0.0,SOUTHERN SPRINGS HEALTHCARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,123.0,4.0,4.0,4.0,0.7804878048780488
015171,2024-06,30,97.56666666666666,12429.75,0.0,4.248941824837887,0.28392310020255024,0.0,SOUTHERN SPRINGS HEALTHCARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,123.0,4.0,4.0,4.0,0.7932249322493224
015174,2024-04,30,74.93333333333334,5903.14,0.0,2.625899257176633,0.19847135450256573,0.0,COOSA VALLEY HEALTH AND REHAB,AL,,,For profit - Corporation,Medicare and Medicaid,124.0,2.0,2.0,2.0,0.6043010752688173
015174,2024-05,31,74.0,6093.36,544.03,2.657190284357216,0.18846151441968298,0.08943392422131902,COOSA VALLEY HEALTH AND REHAB,AL,,,For profit - Corporation,Medicare and Medicaid,124.0,2.0,2.0,2.0,0.5967741935483871
015174,2024-06,30,75.36666666666666,6097.81,709.34,2.7009005063741904,0.2680780036698458,0.11438356805596323,COOSA VALLEY HEALTH AND REHAB,AL,,,For profit - Corporation,Medicare and Medicaid,124.0,2.0,2.0,2.0,0.6077956989247312
015175,2024-04,30,158.9,19653.25,1216.0,4.124248560943747,0.21769014518360036,0.06273043175018446,WESLEY PLACE ON HONEYSUCKLE,AL,,,Non profit - Corporation,Medicare and Medicaid,166.0,2.0,4.0,3.0,0.9572289156626507
015175,2024-05,31,157.32258064516128,20340.5,1108.5,4.171528612244937,0.1753968897328019,0.054457550354584196,WESLEY PLACE ON HONEYSUCKLE,AL,,,Non profit - Corporation,Medicare and Medicaid,166.0,2.0,4.0,3.0,0.9477263894286824
015175,2024-06,30,155.63333333333333,19202.75,822.25,4.113777898907428,0.1119225917619017,0.043103641090889204,WESLEY PLACE ON HONEYSUCKLE,AL,,,Non profit - Corporation,Medicare and Medicaid,166.0,2.0,4.0,3.0,0.9375502008032128
015176,2024-04,30,136.7,10589.04,0.0,2.5817207848081556,0.25596685905610456,0.0,"CROSSVILLE HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,143.0,4.0,3.0,3.0,0.9559440559440558
015176,2024-05,31,136.58064516129033,11216.42,0.0,2.6491198532534015,0.2787033928035409,0.0,"CROSSVILLE HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,143.0,4.0,3.0,3.0,0.95510940672231
015176,2024-06,30,135.73333333333332,11197.99,0.0,2.7499627280883936,0.33375144002420687,0.0,"CROSSVILLE HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,143.0,4.0,3.0,3.0,0.9491841491841491
015177,2024-04,30,71.56666666666666,7263.75,32.25,3.386024181052688,0.14150420987807427,0.003874291330339857,WOODHAVEN MANOR NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,75.0,5.0,4.0,4.0,0.9542222222222222
015177,2024-05,31,70.7741935483871,7218.33,4.75,3.290440417242429,0.13042730631882302,0.000588379565515755,WOODHAVEN MANOR NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,75.0,5.0,4.0,4.0,0.9436559139784947
015177,2024-06,30,69.23333333333333,6912.5,121.5,3.3296966106099513,0.1750066347216576,0.015678592741998378,WOODHAVEN MANOR NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,75.0,5.0,4.0,4.0,0.9231111111111111
015178,2024-04,30,41.733333333333334,3108.75,570.5,2.483633372048006,0.14061169183120403,0.19409770798448264,GREENE COUNTY NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,72.0,1.0,1.0,,0.5796296296296296
015178,2024-05,31,37.645161290322584,3255.95,590.0,2.8043711205001527,0.16501166178585533,0.18445613150418078,GREENE COUNTY NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,72.0,1.0,1.0,,0.5228494623655915
015178,2024-06,30,38.333333333333336,3357.5,413.0,2.9158781428189324,0.18015513489197701,0.12176504226953222,GREENE COUNTY NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,72.0,1.0,1.0,,0.5324074074074074
015179,2024-04,30,72.46666666666667,8124.5,0.0,3.737233034814672,0.45322852577157513,0.0,PARKWOOD HEALTH CARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,74.0,3.0,4.0,4.0,0.9792792792792793
015179,2024-05,31,71.38709677419355,8584.0,0.0,3.879677553463364,0.42136259275098714,0.0,PARKWOOD HEALTH CARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,74.0,3.0,4.0,4.0,0.9646904969485615
015179,2024-06,30,71.03333333333333,8107.0,0.0,3.803554713813288,0.42840034163576746,0.0,PARKWOOD HEALTH CARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,74.0,3.0,4.0,4.0,0.9599099099099099
015180,2024-04,30,122.13333333333334,16427.46,652.54,4.482484563946422,0.4265874061252289,0.040188865342441385,GADSDEN HEALTH AND REHAB CENTER,AL,,,For profit - Individual,Medicare and Medicaid,168.0,4.0,4.0,3.0,0.7269841269841271
015180,2024-05,31,117.6774193548387,17382.9,471.4,4.763875621386175,0.4248282408463034,0.027322733948523577,GADSDEN HEALTH AND REHAB CENTER,AL,,,For profit - Individual,Medicare and Medicaid,168.0,4.0,4.0,3.0,0.7004608294930875
015180,2024-06,30,125.73333333333333,16577.44,117.38999999999999,4.396071883165456,0.3823054980706182,0.007241086125168485,GADSDEN HEALTH AND REHAB CENTER,AL,,,For profit - Individual,Medicare and Medicaid,168.0,4.0,4.0,3.0,0.7484126984126984
015182,2024-04,30,86.0,8556.01,0.0,3.3160480324719446,0.18245981795844585,0.0,"GEORGIANA HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,91.0,4.0,3.0,2.0,0.945054945054945
015182,2024-05,31,80.3225806451613,9156.84,0.0,3.6795251371264572,0.1523478058329967,0.0,"GEORGIANA HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,91.0,4.0,3.0,2.0,0.8826657213753989
015182,2024-06,30,77.7,8696.24,0.0,3.7318614257261724,0.18509545137703365,0.0,"GEORGIANA HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,91.0,4.0,3.0,2.0,0.8538461538461539
015183,2024-04,30,152.9,12543.43,0.0,2.7335291799259966,0.18466112579952915,0.0,NORTH MOBILE NURSING AND REHABILITATION CTR,AL,,,For profit - Individual,Medicare and Medicaid,172.0,2.0,3.0,5.0,0.8889534883720931
015183,2024-05,31,150.8709677419355,13893.02,0.0,2.9717499745333984,0.2611862774354351,0.0,NORTH MOBILE NURSING AND REHABILITATION CTR,AL,,,For profit - Individual,Medicare and Medicaid,172.0,2.0,3.0,5.0,0.8771567891972993
015183,2024-06,30,144.56666666666666,13738.77,0.0,3.168641311673193,0.29596483827399334,0.0,NORTH MOBILE NURSING AND REHABILITATION CTR,AL,,,For profit - Individual,Medicare and Medicaid,172.0,2.0,3.0,5.0,0.8405038759689922
015184,2024-04,30,129.93333333333334,11643.75,0.0,2.988960522734545,0.36119672083847126,0.0,CLOVERDALE REHABILITATION AND NURSING CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,141.0,4.0,3.0,4.0,0.9215130023640662
015184,2024-05,31,129.7741935483871,12073.0,0.0,3.001097873849012,0.3850353171274131,0.0,CLOVERDALE REHABILITATION AND NURSING CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,141.0,4.0,3.0,4.0,0.9203843514070007
015184,2024-06,30,127.66666666666667,11336.75,0.0,2.961370572328169,0.3488579497018579,0.0,CLOVERDALE REHABILITATION AND NURSING CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,141.0,4.0,3.0,4.0,0.905437352245863
015186,2024-04,30,183.5,14284.59,0.0,2.595183210742481,0.4757725477604159,0.0,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,200.0,1.0,3.0,2.0,0.9175
015186,2024-05,31,178.09677419354838,13990.06,0.0,2.5347575244189433,0.4873697736816958,0.0,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,200.0,1.0,3.0,2.0,0.890483870967742
015186,2024-06,30,178.3,16673.63,0.0,3.118709222365796,0.5144427181381704,0.0,"GLEN HAVEN HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,200.0,1.0,3.0,2.0,0.8915000000000001
015187,2024-04,30,66.33333333333333,5938.22,0.0,2.9846275730902594,0.4000795695183755,0.0,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,68.0,3.0,4.0,3.0,0.9754901960784313
015187,2024-05,31,66.06451612903226,6221.57,0.0,3.038269629100685,0.4664583402238816,0.0,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,68.0,3.0,4.0,3.0,0.9715370018975332
015187,2024-06,30,65.66666666666667,6090.97,0.0,3.0935152736468448,0.4486232925350874,0.0,"MOUNDVILLE HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,68.0,3.0,4.0,3.0,0.965686274509804
015188,2024-04,30,85.16666666666667,8287.5,6.0,3.2437950952313566,0.5370072857959008,0.0006214267959234401,JACKSON HEALTH CARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,91.0,4.0,4.0,5.0,0.9358974358974359
015188,2024-05,31,83.58064516129032,8714.42,0.0,3.362228378399084,0.5337264441524932,0.0,JACKSON HEALTH CARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,91.0,4.0,4.0,5.0,0.9184686281460475
015188,2024-06,30,87.23333333333333,10028.5,0.0,3.8333355712178925,0.5521639953207977,0.0,JACKSON HEALTH CARE FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,91.0,4.0,4.0,5.0,0.9586080586080586
015189,2024-04,30,61.9,4420.97,8.65,2.3810879706910746,0.32927417394696445,0.0018142159021791563,DIVERSICARE OF PELL CITY,AL,,,For profit - Corporation,Medicare and Medicaid,94.0,2.0,1.0,3.0,0.6585106382978724
015189,2024-05,31,65.03225806451613,4217.0199999999995,110.61,2.095460284678962,0.30917064848690656,0.025169370608684526,DIVERSICARE OF PELL CITY,AL,,,For profit - Corporation,Medicare and Medicaid,94.0,2.0,1.0,3.0,0.6918325326012355
015189,2024-06,30,63.86666666666667,3904.4700000000003,144.06,2.038408965590019,0.31001780660705675,0.03622372613120583,DIVERSICARE OF PELL CITY,AL,,,For profit - Corporation,Medicare and Medicaid,94.0,2.0,1.0,3.0,0.6794326241134752
015191,2024-04,30,62.53333333333333,7381.5,7.5,3.9366220990055933,0.446696008216657,0.0008748906386701663,BROWN NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,68.0,4.0,4.0,2.0,0.9196078431372549
015191,2024-05,31,63.774193548387096,7728.0,18.5,3.9109358561073218,0.38449382509506735,0.0024147011270853834,BROWN NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,68.0,4.0,4.0,2.0,0.9378557874762808
015191,2024-06,30,64.3,7220.75,0.0,3.7446728503834854,0.2922723217318276,0.0,BROWN NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,68.0,4.0,4.0,2.0,0.9455882352941176
015192,2024-04,30,116.73333333333333,11950.52,524.62,3.4126194773699967,0.41935094341738666,0.044012143394358424,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,,,For profit - Partnership,Medicare and Medicaid,225.0,3.0,4.0,5.0,0.5188148148148148
015192,2024-05,31,122.7741935483871,13160.07,511.63,3.4576666906823808,0.4543874564219779,0.03887695617757846,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,,,For profit - Partnership,Medicare and Medicaid,225.0,3.0,4.0,5.0,0.545663082437276
015192,2024-06,30,125.63333333333334,12149.39,1048.3,3.2246357610063425,0.3773294972254862,0.08573669532597454,"ARBOR SPRINGS HEALTH AND REHAB CENTER, LTD",AL,,,For profit - Partnership,Medicare and Medicaid,225.0,3.0,4.0,5.0,0.5583703703703704
015193,2024-04,30,81.93333333333334,10103.18,0.0,4.115129209839878,0.17641620971888425,0.0,CROWNE HEALTH CARE OF GREENVILLE,AL,,,For profit - Corporation,Medicare and Medicaid,118.0,3.0,4.0,3.0,0.6943502824858757
015193,2024-05,31,80.35483870967742,10476.33,0.0,4.207345362792053,0.1605285089725943,0.0,CROWNE HEALTH CARE OF GREENVILLE,AL,,,For profit - Corporation,Medicare and Medicaid,118.0,3.0,4.0,3.0,0.6809732094040459
015193,2024-06,30,83.6,10605.09,0.0,4.230422532833087,0.1884264375576444,0.0,CROWNE HEALTH CARE OF GREENVILLE,AL,,,For profit - Corporation,Medicare and Medicaid,118.0,3.0,4.0,3.0,0.7084745762711864
015194,2024-04,30,80.36666666666666,9421.17,0.0,3.9144887652153817,0.16951539516902533,0.0,PIEDMONT HEALTH CARE CENTER,AL,,,Government - City,Medicare and Medicaid,91.0,5.0,4.0,5.0,0.8831501831501831
015194,2024-05,31,82.25806451612904,9723.67,76.25,3.816049058111636,0.19718474892496926,0.008284159328461086,PIEDMONT HEALTH CARE CENTER,AL,,,Government - City,Medicare and Medicaid,91.0,5.0,4.0,5.0,0.903934774902517
015194,2024-06,30,81.4,9367.97,240.5,3.8392869343786757,0.30005458867640145,0.025880838163288015,PIEDMONT HEALTH CARE CENTER,AL,,,Government - City,Medicare and Medicaid,91.0,5.0,4.0,5.0,0.8945054945054945
015195,2024-04,30,126.96666666666667,13756.5,0.0,3.609731001525917,0.3229256864104391,0.0,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,AL,,,Non profit - Corporation,Medicare and Medicaid,168.0,1.0,3.0,2.0,0.7557539682539682
015195,2024-05,31,124.25806451612904,14054.25,0.0,3.658387445085663,0.446315062986375,0.0,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,AL,,,Non profit - Corporation,Medicare and Medicaid,168.0,1.0,3.0,2.0,0.73963133640553
015195,2024-06,30,123.16666666666667,13941.0,0.0,3.7744268054302785,0.4698550928162624,0.0,VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY,AL,,,Non profit - Corporation,Medicare and Medicaid,168.0,1.0,3.0,2.0,0.7331349206349207
015196,2024-04,30,82.66666666666667,6335.48,0.0,2.5550953128067215,0.20460180172459708,0.0,DIVERSICARE OF LANETT,AL,,,For profit - Corporation,Medicare and Medicaid,85.0,5.0,3.0,5.0,0.9725490196078432
015196,2024-05,31,82.6774193548387,6872.13,0.0,2.6812564750612187,0.20665451117973324,0.0,DIVERSICARE OF LANETT,AL,,,For profit - Corporation,Medicare and Medicaid,85.0,5.0,3.0,5.0,0.9726755218216319
015196,2024-06,30,81.23333333333333,7235.67,0.0,2.9702340832682,0.19096353963548826,0.0,DIVERSICARE OF LANETT,AL,,,For profit - Corporation,Medicare and Medicaid,85.0,5.0,3.0,5.0,0.9556862745098039
